Date(UTC),AddressCount,AvgGasPrice,BlockCountRewards,BlockDifficulty,BlockSize,BlockTime,ChainData,EnsRegistrations,EtherPrice,Ethersupply,Ethersupply2,GasLimit,GasUsed,MarketCap,NetworkHash,TransactionFee,TxGrowth,Uncles
2017-10-16,9135201,16678649826,4554,1922.3239999999998,16294,18.78,25527694297.0,154.0,334.23,16169.5625,95140181.0,6716404,21922149733,334.23,112491.5255,3.371164751176115e+20,408297,502
2017-10-17,9195945,14194850634,6050,1430.7939999999999,14412,14.08,,332.0,316.14,20147.25,95160328.25,6716565,23228035407,316.14,114496.653,3.228472441401862e+20,505611,864
2017-10-18,9250984,14081137033,6221,1412.602,13060,13.75,,770.0,313.54,20377.40625,95180705.65625,6716945,21489016601,313.54,113792.9401,2.993709448414255e+20,470449,739
2017-10-19,9320260,12235259269,6241,1460.305,12978,13.71,,214.0,307.41,20426.15625,95201131.8125,6716823,24000639917,307.41,117973.6768,2.8392962490077925e+20,494184,739
2017-10-20,9391327,14610349751,6237,1448.0479999999998,15254,13.68,,260.0,303.08,20475.0,95221606.8125,6715665,26586311517,303.08,117268.4555,4.916724184137687e+20,546837,760
2017-10-21,9450402,12128683877,6229,1470.935,11983,13.69,,347.0,299.55,20143.21875,95241750.03125,6716829,18071912431,299.55,116687.3756,2.3009801140013095e+20,462902,625
2017-10-22,9508412,10751750663,6280,1479.8829999999998,10947,13.59,,468.0,294.03,20384.25,95262134.28125,6717027,17476517075,294.03,118870.2012,1.9613480056611324e+20,435493,660
2017-10-23,9581597,13780011469,6254,1455.82,12828,13.63,,262.0,285.27,20470.40625,95282604.6875,6713991,22112574421,285.27,117763.0093,2.6972556603198616e+20,468168,735
2017-10-24,9668925,14415708346,6248,1496.921,13946,13.64,,471.0,296.5,20529.46875,95303134.15625,6716623,26564339882,296.5,121642.1225,3.5709514405703025e+20,492288,773
2017-10-25,9742825,12720316553,6176,1484.205,14347,13.78,26859303972.0,406.0,296.35,20218.21875,95323352.375,6716677,26309948399,296.35,118684.8641,2.906658815472836e+20,460419,733
2017-10-26,9815741,12385996259,6157,1437.0179999999998,14417,13.87,,294.0,295.54,20198.15625,95343550.53125,6716410,25792258901,295.54,114761.8238,2.7504113100118983e+20,466406,743
2017-10-27,9877222,11545392383,6229,1447.521,14924,13.67,,296.0,296.36,20471.25,95364021.78125,6716447,26465608457,296.36,117091.7153,2.9745554373330154e+20,486147,760
2017-10-28,9919259,10491940195,6240,1468.4260000000002,14317,13.69,,335.0,293.35,20445.375,95384467.15625,6717997,24238961845,293.35,118629.8189,2.4116762814115653e+20,484554,740
2017-10-29,9962016,10371979124,6194,1459.599,14872,13.78,,351.0,304.04,20288.8125,95404755.96875,6719600,24746206086,304.04,117105.7539,2.4254669253861045e+20,494176,738
2017-10-30,10016332,11808258897,6072,1447.379,16448,14.02,,465.0,306.8,20098.59375,95424854.5625,6717222,26614306113,306.8,115204.0015,2.956101972138064e+20,532626,805
2017-10-31,10090762,13692446133,6275,1462.2420000000002,15604,13.58,,450.0,303.64,20636.4375,95445491.0,6719731,29533828429,303.64,119297.9707,3.306040311801578e+20,519906,774
2017-11-01,10170977,14979336359,6142,1505.309,15758,13.85,,303.0,289.42,20228.34375,95465719.34375,6718288,29424380755,289.42,120477.0125,3.7046569494120156e+20,527783,773
2017-11-02,10265149,15919836477,6144,1441.55,15696,13.83,,657.0,284.92,20296.78125,95486016.125,6714869,29711567693,284.92,115774.5028,3.738648318462444e+20,529277,795
2017-11-03,10334844,12781813101,6208,1419.283,15831,13.68,,647.0,304.51,20309.4375,95506325.5625,6716000,27474314374,304.51,113706.9239,2.7869573408271984e+20,485790,714
2017-11-04,10389337,11624799927,6196,1405.2220000000002,12156,13.78,,619.0,300.04,20188.3125,95526513.875,6714627,21376023145,300.04,111929.8264,2.120775250739451e+20,398758,686
2017-11-05,10440241,10703460687,6299,1439.533,11640,13.54,,475.0,296.23,20592.46875,95547106.34375,6713173,18773996019,296.23,117028.67,1.9974904054987253e+20,417102,725
2017-11-06,10503649,10433598351,6199,1433.805,13796,13.77,28940628765.0,478.0,296.82,20240.625,95567346.96875,6714082,21153932849,296.82,114621.414,2.6879830389747224e+20,511663,708
2017-11-07,10557839,13393206633,6211,1412.215,14267,13.72,,486.0,291.84,20413.78125,95587760.75,6712817,22865503353,291.84,113925.2212,3.150444979131782e+20,470418,759
2017-11-08,10631410,16154783877,6236,1454.5379999999998,14220,13.7,,974.0,307.35,20252.90625,95608013.65625,6713955,23449784813,307.35,116144.1465,3.7992885367641263e+20,480413,663
2017-11-09,10737345,15785570759,6195,1420.5929999999998,13929,13.79,,561.0,319.66,20313.09375,95628326.75,6718203,24998074107,319.66,114107.822,3.249137746505549e+20,467172,745
2017-11-10,10833256,15036090671,6300,1429.592,13413,13.52,,480.0,296.86,20526.84375,95648853.59375,6715532,23709873840,296.86,115773.7593,2.916887389111732e+20,457427,697
2017-11-11,10910568,15394750336,6267,1437.744,12665,13.58,,392.0,314.23,20418.28125,95669271.875,6714315,22677610504,314.23,115718.414,2.329537620733438e+20,394378,687
2017-11-12,10997046,18011273725,6245,1487.3310000000001,13233,13.53,,483.0,306.02,20210.71875,95689482.59375,6712808,22925780729,306.02,118263.4894,2.977995624292506e+20,434380,625
2017-11-13,11079264,16603636136,6225,1456.779,14443,13.65,30127132606.0,716.0,314.6,20421.1875,95709903.78125,6714950,24529577479,314.6,117469.6839,3.093854351425846e+20,443176,742
2017-11-14,11161837,16704405736,6122,1448.755,16232,13.87,,641.0,334.72,20050.03125,95729953.8125,6714816,25946874938,334.72,114709.874,3.359795272304923e+20,475984,719
2017-11-15,11266683,17408995522,6237,1424.358,16453,13.69,,318.0,331.2,20493.5625,95750447.375,6714993,27301153015,331.2,115382.9053,4.1266255035880636e+20,540593,762
2017-11-16,11364268,16023943398,6154,1397.135,15278,13.8,,339.0,330.32,20222.53125,95770669.90625,6714876,25488120832,330.32,111657.6225,3.535070827972564e+20,491482,751
2017-11-17,11464078,16406020669,6235,1403.2160000000001,15301,13.66,,234.0,331.72,20364.0,95791033.90625,6715914,26784225318,331.72,112630.8165,3.734867642950502e+20,508590,700
2017-11-18,11538878,13339014477,6215,1389.7379999999998,14628,13.71,,307.0,346.65,20331.9375,95811365.84375,6715508,24532718494,346.65,111516.8425,2.5560962053312673e+20,459679,718
2017-11-19,11608818,14229082585,6266,1402.317,14551,13.6,,325.0,354.6,20422.78125,95831788.625,6714834,23975090718,354.6,112980.6417,2.8228710755564034e+20,464563,695
2017-11-20,11684803,16089304528,6176,1489.214,16654,13.81,,405.0,367.71,20408.34375,95852196.96875,6713109,26027982305,367.71,120188.5528,3.715081440575646e+20,530141,797
2017-11-21,11772235,17548793491,6174,1471.463,16182,13.8,,250.0,360.52,20394.0,95872590.96875,6715338,25906539931,360.52,118772.9291,3.638857552710379e+20,524044,800
2017-11-22,11857891,16469836119,6242,1462.848,15978,13.67,31891948932.0,259.0,380.84,20504.4375,95893095.40625,6716259,26017543726,380.84,118382.3196,3.6548923389961306e+20,546489,750
2017-11-23,11944929,15992127664,6190,1518.894,16029,13.73,,322.0,406.57,20347.40625,95913442.8125,6715977,26725364867,406.57,122161.9842,3.6313486095373474e+20,537068,759
2017-11-24,12032606,15456892039,6234,1549.351,15104,13.68,,278.0,470.43,20413.125,95933855.9375,6713855,26317732352,470.43,124844.7158,3.120030803976517e+20,525529,728
2017-11-25,12117975,12891179323,6201,1562.0729999999999,16192,13.69,,396.0,464.61,20315.0625,95954171.0,6717095,27394849746,464.61,125309.3717,2.894549522424732e+20,561166,730
2017-11-26,12206781,14953923259,6169,1553.38,16099,13.79,,245.0,470.54,20360.8125,95974531.8125,6715381,27674135132,470.54,125187.293,3.551085678242832e+20,542484,794
2017-11-27,12307159,15537337870,6086,1537.205,22187,14.02,,336.0,475.24,20271.75,95994803.5625,6717512,30599511959,475.24,123438.9985,3.691471538123648e+20,608695,852
2017-11-28,12432637,16779210323,6094,1508.043,18980,13.95,33083938012.0,284.0,466.27,20309.625,96015113.1875,6717145,30288687055,466.27,121376.5047,4.2320374314249565e+20,638989,860
2017-11-29,12552695,17499867713,6108,1520.78,18539,13.92,,353.0,427.42,20425.03125,96035538.21875,6716943,29519996063,427.42,123404.9935,4.44283457464524e+20,663579,903
2017-11-30,12661777,16354038320,6151,1542.746,18059,13.83,,351.0,434.85,20416.125,96055954.34375,6716861,28880894729,434.85,124830.2891,4.23152742251987e+20,655457,840
2017-12-01,12765900,14561757161,6127,1546.95,18184,13.89,,280.0,461.58,20476.6875,96076431.03125,6718817,31811531693,461.58,125492.702,4.1607329811036543e+20,622720,882
2017-12-02,12861547,13179215357,6053,1570.293,17954,14.07,,200.0,457.96,20205.1875,96096636.21875,6720306,30183667434,457.96,125605.2762,3.445045965094605e+20,627785,858
2017-12-03,12965590,14068434201,6029,1509.751,19326,14.08,,330.0,462.81,20336.53125,96116972.75,6721650,33003047721,462.81,121828.5383,4.0715240100673756e+20,693808,943
2017-12-04,13091051,21962218932,5671,1530.846,19741,14.86,,194.0,466.93,20428.21875,96137400.96875,6722294,34887121288,466.93,125869.5928,8.041062650313081e+20,701834,1433
2017-12-05,13208395,30921177676,5588,1477.4920000000002,19800,14.94,34868608835.0,135.0,453.96,20636.8125,96158037.78125,6726859,35038771633,453.96,123432.1491,1.183244508785511e+21,693090,1630
2017-12-06,13403976,42116421717,5473,1468.45,21174,15.36,,42.0,422.48,20641.21875,96178679.0,6722801,33872524569,422.48,123628.5175,1.5406506254450845e+21,791746,1801
2017-12-07,13563836,59656597683,5798,1480.719,17899,14.57,,144.0,421.15,20906.25,96199585.25,6730260,37125990058,421.15,125209.8857,2.2392890482574153e+21,659068,1508
2017-12-08,13702993,61102848374,5803,1552.89,21220,14.58,,117.0,451.74,20433.09375,96220018.34375,6735817,37650148331,451.74,127322.6374,2.3153198130382685e+21,766411,1281
2017-12-09,13825811,55563635227,5813,1553.2020000000002,19891,14.51,,87.0,472.86,20563.875,96240582.21875,6777454,38152909553,472.86,128300.9697,2.126409907856438e+21,707223,1324
2017-12-10,13941394,43572173439,5781,1549.4270000000001,20864,14.57,,127.0,436.49,20392.3125,96260974.53125,7555518,41534619670,436.49,126733.7869,1.9182680345869573e+21,716575,1286
2017-12-11,14063297,35272081823,5749,1575.7120000000002,23554,14.68,,61.0,513.29,20329.5,96281304.03125,7799361,42190609044,513.29,128336.6496,1.5318236838974283e+21,828899,1288
2017-12-12,14212797,38367405491,5715,1556.261,25607,14.73,36507887778.0,52.0,656.52,20573.53125,96301877.5625,7906762,42534383833,656.52,128931.8969,1.559061195386161e+21,872340,1443
2017-12-13,14409069,38631503447,5659,1612.737,26216,14.96,,100.0,699.09,20606.34375,96322483.90625,7995336,41625003479,699.09,134096.1365,1.44528530011046e+21,909631,1525
2017-12-14,14629611,41791954659,5694,1641.299,26049,14.82,,76.0,693.58,20785.40625,96343269.3125,7995365,43964305213,693.58,137629.7703,1.7141081527651394e+21,942559,1551
2017-12-15,14825839,35432934113,5800,1716.279,26180,14.52,,94.0,684.27,20829.84375,96364099.15625,7995378,42607604617,684.27,143758.2604,1.4551369894197736e+21,904346,1437
2017-12-16,15003882,35296363949,5775,1740.332,26389,14.58,,152.0,692.83,20384.25,96384483.40625,7996145,42279195527,692.83,141945.8652,1.4682512508743865e+21,899857,1272
2017-12-17,15207783,29121338315,5781,1754.69,25965,14.66,,88.0,717.71,20345.0625,96404828.46875,7995227,41694276203,717.71,142954.4584,1.1726343857894929e+21,876574,1258
2017-12-18,15426101,27442929390,5781,1783.753,27932,14.67,,235.0,785.99,20563.59375,96425392.0625,7996603,43186977264,785.99,147283.4924,1.1619289019988599e+21,984021,1353
2017-12-19,15656722,34330952644,5604,1736.465,31463,15.02,38446447159.0,70.0,812.5,20629.5,96446021.5625,7995859,43342615632,812.5,144785.8066,1.4874822232712534e+21,1092234,1600
2017-12-20,15894266,41559360197,5571,1716.149,27465,15.03,,44.0,799.17,20631.375,96466652.9375,7996312,41579518582,799.17,143787.1073,1.7314898371318183e+21,986104,1668
2017-12-21,16154301,41640835518,5570,1741.54,30221,15.07,,110.0,789.39,20414.8125,96487067.75,7997245,42822071285,789.39,143918.9673,1.7602067905989936e+21,1072665,1570
2017-12-22,16406368,40786863196,5652,1725.8029999999999,29198,14.92,,153.0,657.83,20571.28125,96507639.03125,7995981,42339693488,657.83,143237.655,1.6401480741051915e+21,1103523,1519
2017-12-23,16603120,33285710975,5947,1792.3570000000002,26198,14.25,,141.0,700.44,20835.28125,96528474.3125,7995367,41686739250,700.44,149570.4924,1.207059669915192e+21,918881,1263
2017-12-24,16747195,30228420219,5981,1822.645,20519,14.14,,86.0,675.91,20504.15625,96548978.46875,7995468,39798116384,675.91,148933.7151,1.0241060498813336e+21,758234,1079
2017-12-25,16882311,26111076108,6032,1853.229,21721,14.17,,190.0,723.14,20446.875,96569425.34375,7995920,36883633123,723.14,150660.6855,7.567676749008501e+20,752361,992
2017-12-26,17041898,25927218047,5992,1865.8310000000001,22433,14.23,41757501184.0,70.0,753.4,20383.6875,96589809.03125,7996823,38712289894,753.4,151469.2196,7.43062865870104e+20,813510,1022
2017-12-27,17235695,25108575762,5966,1864.0220000000002,24734,14.2,,137.0,739.94,20533.125,96610342.15625,7996690,41512701145,739.94,152530.5011,8.261818047922662e+20,912752,1104
2017-12-28,17430439,24132948080,5889,1916.424,25965,14.46,,122.0,716.69,20434.125,96630776.28125,7996541,41331549758,716.69,156618.8488,8.329628956579552e+20,949503,1172
2017-12-29,17681217,25027593719,5786,1870.5510000000002,29542,14.71,,105.0,739.6,20465.34375,96651241.625,7996704,43383854091,739.6,153605.9851,1.0074370813677322e+21,1090191,1309
2017-12-30,17962771,24163343242,5773,1874.64,29346,14.66,,119.0,692.99,20543.34375,96671784.96875,7996467,41534605727,692.99,154787.985,9.727447595321744e+20,1136659,1361
2017-12-31,18153839,24709168252,5907,1919.555,25038,14.27,,98.0,741.13,20457.375,96692242.34375,7996646,40470099836,741.13,156919.1805,8.712215218874397e+20,946981,1156
2018-01-01,18315828,23306357402,5926,1935.0720000000001,24025,14.2,,119.0,756.2,20621.34375,96712863.6875,7996099,39876127062,756.2,159441.8475,7.684409064727966e+20,908945,1193
2018-01-02,18568928,26315022737,5750,1924.73,30157,14.74,42545051592.0,167.0,861.97,20561.0625,96733424.75,7996534,42671435301,861.97,159057.5377,1.053030166302172e+21,1153936,1390
2018-01-03,18884344,27919698108,5540,1904.3429999999998,32473,15.12,,81.0,941.1,20599.21875,96754023.96875,7997271,41794056176,941.1,158805.4552,1.2402949731866903e+21,1238030,1665
2018-01-04,19237232,33357029107,5454,1895.45,33681,15.39,,98.0,944.83,20965.875,96774989.84375,7998221,41332879147,944.83,162473.4175,1.4836527485036265e+21,1349890,1952
2018-01-05,19582106,84460889356,5341,1933.0639999999999,33416,15.56,,54.0,967.13,20914.875,96795904.71875,7997843,40379621205,967.13,166391.1687,3.1808564800670846e+21,1271577,2096
2018-01-06,19892197,95788574583,5416,1899.132,32655,15.59,,52.0,1006.41,20951.15625,96816855.875,7998194,41149583911,1006.41,163074.7937,3.641860337658126e+21,1226417,2003
2018-01-07,20140965,74588438927,5528,1950.6470000000002,31266,15.15,,59.0,1117.75,21177.9375,96838033.8125,7998061,42259801663,1117.75,169010.8826,2.9103820399581504e+21,1152722,1958
2018-01-08,20411477,73644673858,5408,2005.81,32502,15.42,43924372403.0,92.0,1136.11,20603.4375,96858637.25,7998440,41554528829,1136.11,168775.8944,2.944304860478387e+21,1215473,1862
2018-01-09,20696058,76790296973,5377,2009.517,33037,15.45,,54.0,1289.24,20735.8125,96879373.0625,7998237,40838021653,1289.24,170785.6861,3.09162689702307e+21,1256240,1966
2018-01-10,20979688,95442073535,5415,2005.905,30646,15.31,,54.0,1248.99,21081.9375,96900455.0,7998394,41211834716,1248.99,174332.6871,3.6966464019502313e+21,1177685,2094
2018-01-11,21273456,82600430565,5430,2075.422,31298,15.47,,83.0,1139.32,21033.28125,96921488.28125,7998324,40874997008,1139.32,179701.776,3.1324787550971573e+21,1173965,2051
2018-01-12,21532724,60014533220,5419,2099.697,30655,15.46,,96.0,1261.03,20915.25,96942403.53125,7998442,41302749226,1261.03,180394.1239,2.3247092758345723e+21,1118757,2004
2018-01-13,21773029,63717170951,5394,2140.802,31264,15.57,,76.0,1385.02,20683.21875,96963086.75,7998694,41404605848,1385.02,181051.4051,2.4116555832045873e+21,1179321,1913
2018-01-14,21981919,58397110440,5625,2169.1679999999997,29323,14.78,,37.0,1359.48,21026.25,96984113.0,7998479,42756086884,1359.48,185408.671,2.2368382757811567e+21,1081593,1760
2018-01-15,22216993,53860527328,5424,2189.3720000000003,31846,15.34,47398736375.0,70.0,1278.69,20409.375,97004522.375,7999213,42043952117,1278.69,181636.7811,2.2270267976071423e+21,1206420,1744
2018-01-16,22491817,54778776336,5522,2201.7470000000003,32767,15.02,,40.0,1050.26,20889.46875,97025411.84375,7998961,42377287097,1050.26,187122.9824,2.2298119095299156e+21,1277936,1821
2018-01-17,22759418,52114059603,5572,2257.174,32427,14.96,,47.0,1024.69,20841.375,97046253.21875,7998965,42082782990,1024.69,191023.8179,2.069225744436101e+21,1277083,1740
2018-01-18,23011926,53748001984,5569,2275.486,31705,14.9,,78.0,1012.97,20557.3125,97066810.53125,7999398,42002307855,1012.97,189281.4868,2.1530667389442012e+21,1205184,1618
2018-01-19,23206479,51161244711,5685,2268.78,28846,14.67,,50.0,1037.36,20630.4375,97087440.96875,7998880,40650250975,1037.36,188933.6732,1.8663265240354996e+21,1043257,1510
2018-01-20,23380621,51085545977,5873,2363.823,27414,14.38,,50.0,1150.5,20760.9375,97108201.90625,7998943,42221424863,1150.5,196739.0047,1.7768310198097894e+21,984489,1318
2018-01-21,23539966,40356756648,5810,2372.815,26798,14.44,,37.0,1049.09,20274.65625,97128476.5625,7998945,41120535667,1049.09,192489.0949,1.323960385411047e+21,1006530,1199
2018-01-22,23715736,33802546511,5883,2395.157,25864,14.31,,70.0,999.64,20566.875,97149043.4375,7998628,42384341493,999.64,197018.312,1.196762656913288e+21,972911,1224
2018-01-23,23882942,39247302060,5898,2399.2870000000003,25079,14.37,,153.0,984.47,20486.0625,97169529.5,7998364,42585249220,984.47,196608.2455,1.4391042800780066e+21,928494,1182
2018-01-24,24047489,37646911483,5961,2459.967,24566,14.16,,105.0,1061.78,20575.40625,97190104.90625,7998790,41116424115,1061.78,201694.5298,1.2925930547529725e+21,913668,1123
2018-01-25,24147458,33569002791,5910,2507.603,23671,14.29,49947066466.0,118.0,1046.37,20339.4375,97210444.34375,7998366,38694327499,1046.37,203394.4979,1.0584602977224277e+21,788515,1098
2018-01-26,24314607,28114173259,5910,2500.853,26059,14.24,,137.0,1048.58,20401.03125,97230845.375,7998293,40325654323,1048.58,203454.7751,9.587589108507243e+20,953429,1119
2018-01-27,24446225,27546279427,6004,2485.341,22450,14.04,,127.0,1109.08,20421.1875,97251266.5625,7998084,36907616933,1109.08,202106.5578,8.164639798950303e+20,831992,1022
2018-01-28,24596158,27800189170,6017,2500.394,24197,14.03,,62.0,1231.58,20563.3125,97271829.875,7998118,39324531791,1231.58,204748.658,8.878234054607257e+20,889104,1058
2018-01-29,24740223,37028443300,5925,2591.382,25248,14.31,50931814164.0,52.0,1169.96,20556.75,97292386.625,7998334,40261018198,1169.96,213099.1585,1.2750911888927398e+21,936845,1180
2018-01-30,24894589,30081646328,5867,2596.25,25224,14.31,,97.0,1063.75,20304.9375,97312691.5625,7998034,40864587588,1063.75,210494.5728,1.0625810448146766e+21,906578,1138
2018-01-31,25048084,29402730461,5883,2626.765,24902,14.4,,85.0,1111.31,20538.375,97333229.9375,7998107,41266872563,1111.31,215826.4032,1.0686482845637112e+21,877284,1216
2018-02-01,25205818,40436332603,5778,2666.119,26328,14.59,,95.0,1026.19,20542.125,97353772.0625,7997985,41536066787,1026.19,221004.0257,1.5507544751713115e+21,1008759,1384
2018-02-02,25377463,35386250064,5865,2711.47,26186,14.43,,67.0,917.47,20641.59375,97374413.65625,7997566,40854960763,917.47,224386.69,1.2024465817111274e+21,981133,1285
2018-02-03,25499674,29301000333,5973,2765.665,22592,14.16,,74.0,970.87,20319.09375,97394732.75,7997718,39679298889,970.87,223750.0072,8.873781804898345e+20,814486,1017
2018-02-04,25631625,29029951503,5960,2759.422,22742,14.16,,95.0,827.59,20315.4375,97415048.1875,7997955,38898471198,827.59,223628.198,8.447711171776034e+20,800876,1042
2018-02-05,25762528,26867195837,6025,2786.2470000000003,24175,14.0,53117149604.0,75.0,695.08,20633.8125,97435682.0,7997493,40245262197,695.08,229317.1819,8.732099938307198e+20,875761,1086
2018-02-06,25904378,27964527864,5926,2787.077,24934,14.31,,138.0,785.01,20381.625,97456063.625,7997730,39381740316,785.01,226643.546,9.256717158379186e+20,888219,1100
2018-02-07,26020983,26694182218,5913,2837.218,22972,14.32,,105.0,751.81,20433.75,97476497.375,7997852,38974098416,751.81,232001.6424,8.505918107804252e+20,818625,1152
2018-02-08,26104324,24968333160,6002,2821.72,20093,14.03,,123.0,813.55,20384.34375,97496881.71875,7997334,37504769448,813.55,229493.3998,6.547476573766548e+20,681344,1025
2018-02-09,26214961,22856286885,5936,2877.238,22095,14.26,,168.0,877.88,20272.125,97517153.84375,7997095,38742315523,877.88,232843.1343,7.020943082690094e+20,789807,1056
2018-02-10,26344528,23836230354,6022,2834.4590000000003,22121,14.02,,84.0,850.75,20687.71875,97537841.5625,7997319,40043083880,850.75,234466.2002,7.619957778049301e+20,848390,1125
2018-02-11,26452744,21902813565,5955,2950.7490000000003,20982,14.26,,119.0,811.24,20124.28125,97557965.84375,7996376,38287873264,811.24,236401.4541,6.461928564314454e+20,773496,967
2018-02-12,26587937,20824108310,5945,2943.7329999999997,22178,14.21,54764978848.0,129.0,865.27,20485.96875,97578451.8125,7997134,38752828307,865.27,241154.4129,6.428145242804852e+20,829020,1133
2018-02-13,26694499,21675219499,5965,2971.5609999999997,20432,14.23,,125.0,840.98,20444.4375,97598896.25,7996573,37040485585,840.98,242643.0985,6.314701094603007e+20,745822,1090
2018-02-14,26801912,22501126990,5860,2952.817,21848,14.45,,129.0,920.11,20052.5625,97618948.8125,7996785,36680999206,920.11,236293.682,6.420372002752746e+20,746384,1054
2018-02-15,26917411,21565784189,5966,2892.302,21805,14.2,,116.0,927.95,20608.40625,97639557.21875,7996112,38240882715,927.95,238380.589,6.345970787904575e+20,777318,1155
2018-02-16,27016002,21590561665,5958,2991.223,20711,14.22,,85.0,938.02,20372.25,97659929.46875,7996526,37933382560,938.02,243106.1504,6.015821349226072e+20,704758,1064
2018-02-17,27113891,21836733413,6036,2973.719,21891,14.05,,78.0,974.77,20551.125,97680480.59375,7996281,39190067077,974.77,243542.0698,6.787687933347398e+20,772079,1040
2018-02-18,27200664,23119908681,5984,3003.822,20735,14.12,,67.0,913.9,20346.09375,97700826.6875,7996018,39397382859,913.9,243539.0262,7.661450479198659e+20,756092,1021
2018-02-19,27299854,19905796465,5898,2976.958,21811,14.34,,128.0,939.79,20424.75,97721251.4375,7996493,39606612657,939.79,242911.4767,6.561792604434366e+20,811384,1152
2018-02-20,27425350,20246730594,5814,2932.875,24413,14.42,,76.0,885.52,20407.3125,97741658.75,7996977,41973901118,885.52,239653.9119,7.454169636418815e+20,886897,1246
2018-02-21,27527143,19358082715,5849,2911.4359999999997,23307,14.37,,85.0,840.1,20672.4375,97762331.1875,7997205,40847542931,840.1,241642.47,7.413082879765473e+20,850504,1322
2018-02-22,27618210,17902757911,5873,2981.197,21747,14.4,,71.0,804.63,20401.21875,97782732.40625,7996379,38837227832,804.63,243671.4308,6.147200116166448e+20,761893,1189
2018-02-23,27705942,18833737841,5926,2967.712,20793,14.25,,66.0,854.7,20666.25,97803398.65625,7997181,37991211338,854.7,245866.6703,6.264113855208444e+20,733084,1232
2018-02-24,27782261,19384760070,5850,2974.925,21265,14.4,,66.0,833.49,20481.0,97823879.65625,7997429,38209268440,833.49,244536.0463,6.267903092643225e+20,732861,1252
2018-02-25,27856849,16760068675,5858,3096.446,20566,14.39,,66.0,840.28,20215.03125,97844094.6875,7996610,37805002395,840.28,250331.8931,5.489540742659112e+20,690582,1127
2018-02-26,27951399,17771487138,5803,3030.533,21652,14.54,,102.0,867.62,20335.3125,97864430.0,7997155,37390079297,867.62,247528.6317,5.463120018071883e+20,737453,1254
2018-02-27,28051076,17894714377,5865,2978.7670000000003,20964,14.32,,96.0,871.58,20412.75,97884842.75,7996273,37544097966,871.58,243300.4607,5.643951210852978e+20,694583,1192
2018-02-28,28148292,20187807483,5898,3052.5679999999998,21593,14.25,,53.0,851.5,20569.125,97905411.875,7997168,39310780770,851.5,252048.8658,7.490887784849771e+20,720368,1236
2018-03-01,28242038,18473527342,5879,3103.058,20663,14.37,60669626420.0,67.0,869.87,20387.15625,97925799.03125,7996704,37659539662,869.87,253200.9448,5.712593981607114e+20,684404,1171
2018-03-02,28336617,20451455718,5899,3077.244,22550,14.25,,56.0,855.6,20674.96875,97946474.0,7997108,39983716238,855.6,255012.3761,7.344096799536605e+20,744666,1261
2018-03-03,28421910,16322757085,5949,3190.815,21173,14.22,,52.0,855.65,20435.8125,97966909.8125,7996663,37865237862,855.65,260398.6003,5.0896037627959155e+20,673465,1102
2018-03-04,28491932,17306576278,5881,3140.164,20794,14.33,,73.0,864.83,20220.28125,97987130.09375,7997235,38730214278,864.83,253539.203,5.539217984908331e+20,643241,1095
2018-03-05,28576796,19642692604,5885,3135.2259999999997,22566,14.36,,104.0,849.42,20319.375,98007449.46875,7996637,38793616163,849.42,254483.1024,6.339678970907897e+20,752756,1128
2018-03-06,28661002,18179260115,5890,3118.4109999999996,21623,14.37,60870605293.0,90.0,815.69,20444.15625,98027893.625,7997133,37307686369,815.69,255139.4372,5.1609393889365275e+20,712591,1179
2018-03-07,28755386,19767121442,5915,3194.2490000000003,22824,14.26,,65.0,751.13,20616.9375,98048510.5625,7997476,38466490967,751.13,263414.6349,6.101233862308818e+20,783757,1210
2018-03-08,28839822,18357044883,5856,3237.862,21478,14.42,,110.0,698.83,20300.34375,98068810.90625,7997092,37448073374,698.83,262514.1983,5.406335665352072e+20,690139,1149
2018-03-09,28927331,17752199400,5898,3155.884,20374,14.33,,144.0,726.92,20374.3125,98089185.21875,7997539,37016588949,726.92,256561.6774,5.0078151699297953e+20,650058,1126
2018-03-10,29006182,14790736580,5893,3166.735,18862,14.3,,147.0,682.3,20465.90625,98109651.125,7997158,36078405981,682.3,259056.4904,3.9748063530980304e+20,591377,1175
2018-03-11,29072221,13799398206,5957,3148.8909999999996,18612,14.14,,106.0,720.36,20527.6875,98130178.8125,7996944,34925525031,720.36,257997.7068,3.6157281078351685e+20,608899,1122
2018-03-12,29145205,15351654962,5823,3190.9809999999998,21668,14.42,61413138336.0,81.0,697.02,20360.4375,98150539.25,7996625,37215624308,697.02,259747.3582,5.1342200033151595e+20,677908,1210
2018-03-13,29226209,13206717876,5865,3176.6890000000003,20946,14.43,,163.0,689.96,20381.625,98170920.875,7997047,35427163435,689.96,259172.212,3.917314989485799e+20,699093,1184
2018-03-14,29310251,14203805847,5843,3135.698,20106,14.41,,141.0,613.15,20411.53125,98191332.40625,7996306,35522019946,613.15,256444.9328,4.215886442646326e+20,671198,1223
2018-03-15,29390902,14353164971,5881,3160.925,20056,14.32,,109.0,610.56,20494.3125,98211826.71875,7997122,35374686934,610.56,259568.9864,3.935765835292188e+20,654531,1214
2018-03-16,29473492,16340801409,5918,3273.4120000000003,19502,14.24,,131.0,600.53,20533.40625,98232360.125,7996821,34947118314,600.53,268730.4354,4.2040533225628605e+20,654584,1175
